num_of_prev_attempts,studied_credits,withdrew,days_until_withdrawal,date_registration,avg_score,min_score,num_submitted,avg_delay,max_delay,total_weight_submitted,exam_score,avg_coursework_score,num_late_submissions,gender_M,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_10-20%,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_Unknown,age_band_35-55,age_band_55<=,disability_Y
0,60,1,-7,-89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,150,1,-4,-113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1,60,1,167,-36,49.7,17.0,10.0,3.1,14.0,240.0,42.0,50.55555555555556,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,60,0,999,-51,58.8,1.0,5.0,-3.8,-1.0,100.0,0.0,58.8,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,90,1,0,-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-109,79.08333333333333,64.0,12.0,-34.583333333333336,0.0,100.0,0.0,79.08333333333333,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,120,0,999,-32,41.2,1.0,5.0,-2.6,0.0,100.0,0.0,41.2,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-95,75.75,54.0,12.0,-57.583333333333336,-1.0,100.0,0.0,75.75,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,30,0,999,-53,76.4,60.0,5.0,-42.0,-2.0,0.0,0.0,76.4,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,60,0,999,-80,72.0,54.0,7.0,-3.142857142857143,0.0,200.0,60.0,74.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,0,999,-17,67.0,64.0,2.0,0.0,0.0,25.0,0.0,67.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-43,85.08333333333333,78.0,12.0,-66.25,12.0,100.0,0.0,85.08333333333333,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,90,0,999,-53,71.0,48.0,12.0,-37.91666666666666,0.0,100.0,0.0,71.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,60,0,999,-67,73.4,60.0,10.0,6.3,21.0,82.0,0.0,73.4,8.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,120,0,999,-28,76.72727272727273,65.0,11.0,-0.6363636363636364,3.0,75.0,0.0,76.72727272727273,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,120,0,999,-113,87.81818181818181,68.0,11.0,-6.636363636363637,6.0,100.0,0.0,87.81818181818181,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-115,61.25,49.0,4.0,2.0,3.0,117.0,60.0,61.66666666666666,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0,60,0,999,-84,79.36363636363636,60.0,11.0,2.0,13.0,100.0,0.0,79.36363636363636,6.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,60,0,999,-9,79.0,44.0,7.0,3.0,11.0,92.0,0.0,79.0,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,1,5,-135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-18,55.125,25.0,8.0,4.0,22.0,178.0,54.0,55.285714285714285,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-30,89.27272727272727,57.0,11.0,0.8181818181818182,6.0,100.0,0.0,89.27272727272727,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,30,1,124,-30,80.0,80.0,1.0,-1.0,-1.0,16.0,0.0,80.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,150,1,19,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,90,1,132,-110,54.285714285714285,16.0,14.0,-8.428571428571429,5.0,125.0,0.0,54.285714285714285,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,30,0,999,-44,72.75,40.0,8.0,-48.625,-2.0,0.0,0.0,72.75,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,120,1,-5,-137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,60,0,999,-35,88.25,81.0,4.0,-2.0,-1.0,100.0,0.0,88.25,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,60,1,18,-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,60,0,999,-15,50.61538461538461,24.0,13.0,1.1538461538461535,6.0,185.0,42.0,51.333333333333336,9.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,120,0,999,-113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-71,75.42857142857143,53.0,7.0,-2.857142857142857,0.0,200.0,62.0,77.66666666666667,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,60,1,131,-43,54.0,48.0,2.0,9.5,10.0,31.0,0.0,54.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,60,0,999,-39,70.57142857142857,60.0,7.0,-1.2857142857142858,0.0,200.0,62.0,72.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,60,1,12,-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,1,164,-37,47.333333333333336,0.0,3.0,9.0,27.0,40.0,0.0,47.333333333333336,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,150,0,999,-25,57.0,0.0,5.0,9.4,24.0,100.0,0.0,57.0,4.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,60,0,999,-23,91.0,58.0,9.0,1.3333333333333333,5.0,200.0,98.0,90.125,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,60,1,5,-148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-94,73.0,56.0,12.0,-39.5,5.0,100.0,0.0,73.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,120,0,999,-28,83.16666666666667,75.0,6.0,0.1666666666666666,2.0,175.0,87.0,82.4,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,150,0,999,-15,63.11111111111112,18.0,9.0,-16.0,10.0,100.0,0.0,63.11111111111112,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-46,58.4,39.0,5.0,-41.0,7.0,75.0,0.0,58.4,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,1,82,-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-88,66.0,57.0,5.0,2.2,5.0,100.0,0.0,66.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-67,82.5,80.0,4.0,-1.0,-1.0,100.0,0.0,82.5,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,1,57,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,60,1,12,-28,76.0,76.0,1.0,-2.0,-2.0,12.5,0.0,76.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,120,0,999,-36,81.66666666666667,70.0,12.0,-30.666666666666668,7.0,100.0,0.0,81.66666666666667,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,60,0,999,-15,63.0,63.0,1.0,-1.0,-1.0,5.0,0.0,63.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-22,85.2,70.0,5.0,1.6,2.0,125.0,88.0,84.5,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,60,0,999,-21,88.5,64.0,10.0,2.4,7.0,82.0,0.0,88.5,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,60,0,999,-60,81.91666666666667,70.0,12.0,-18.25,6.0,100.0,0.0,81.91666666666667,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,90,0,999,-15,82.5,70.0,4.0,-0.25,3.0,100.0,0.0,82.5,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,120,1,100,-112,48.0,48.0,1.0,-1.0,-1.0,10.0,0.0,48.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,60,1,51,-65,51.0,51.0,1.0,-1.0,-1.0,5.0,0.0,51.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-45,47.833333333333336,28.0,6.0,-8.666666666666666,-3.0,100.0,0.0,47.833333333333336,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-81,77.66666666666667,63.0,12.0,-25.0,-1.0,100.0,0.0,77.66666666666667,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-18,86.5,74.0,4.0,-2.25,-1.0,100.0,0.0,86.5,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,60,0,999,-24,76.44444444444444,67.0,9.0,-8.666666666666666,1.0,100.0,0.0,76.44444444444444,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,210,1,152,-83,78.4,63.0,5.0,1.0,3.0,25.5,0.0,78.4,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,70,0,999,-50,81.92857142857143,42.0,14.0,-0.6428571428571429,3.0,200.0,42.0,85.0,7.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,75,0,999,-47,69.3,38.0,10.0,0.8,6.0,82.0,0.0,69.3,5.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,60,0,999,-96,82.9090909090909,49.0,22.0,1.318181818181818,26.0,398.0,74.5,83.75,14.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,30,0,999,-8,78.44444444444444,58.0,9.0,-32.55555555555556,1.0,0.0,0.0,78.44444444444444,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,30,0,999,-89,80.75,74.0,4.0,3.25,11.0,100.0,0.0,80.75,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,60,1,132,-151,69.25,57.0,4.0,-2.25,0.0,60.0,0.0,69.25,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,120,0,999,-52,87.0,63.0,11.0,0.8181818181818182,6.0,100.0,0.0,87.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,150,0,999,-31,74.4,56.0,5.0,2.6,5.0,125.0,56.0,79.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-155,91.85714285714286,89.0,7.0,5.714285714285714,21.0,200.0,91.0,92.0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,120,0,999,-144,84.36363636363636,67.0,11.0,-15.818181818181818,6.0,87.0,0.0,84.36363636363636,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,120,0,999,-22,75.0,50.0,10.0,1.5,6.0,99.0,0.0,75.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,60,1,182,-51,54.8,48.0,5.0,-23.2,2.0,27.0,0.0,54.8,2.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-17,83.58333333333333,70.0,12.0,-34.833333333333336,-1.0,100.0,0.0,83.58333333333333,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,60,0,999,-31,49.333333333333336,20.0,6.0,5.333333333333333,20.0,95.0,0.0,49.333333333333336,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,60,0,999,-144,89.5,80.0,4.0,-0.25,0.0,100.0,0.0,89.5,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,120,0,999,-23,96.77777777777776,89.0,9.0,1.2222222222222223,5.0,200.0,100.0,96.375,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-59,89.5,82.0,4.0,-4.5,-1.0,100.0,0.0,89.5,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,180,1,12,-35,78.25,75.0,4.0,4.75,13.0,26.0,0.0,78.25,4.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-74,64.8,56.0,5.0,-0.2,0.0,100.0,0.0,64.8,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,90,0,999,-123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2,120,1,-61,-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,100,0,999,-82,72.83333333333333,55.0,6.0,-5.333333333333333,-1.0,180.0,62.0,75.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-73,90.6,78.0,5.0,2.6,5.0,125.0,78.0,93.75,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,6,83.75,54.0,12.0,-23.5,2.0,100.0,0.0,83.75,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,130,1,158,-67,64.0,57.0,3.0,2.0,3.0,12.5,0.0,64.0,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,90,0,999,-171,57.25,25.0,16.0,-0.3125,7.0,400.0,58.0,57.142857142857146,7.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-73,96.33333333333331,89.0,9.0,-0.3333333333333333,5.0,200.0,100.0,95.875,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,60,0,999,-58,83.5,68.0,10.0,1.7,6.0,82.0,0.0,83.5,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,120,1,12,-35,1.0,1.0,1.0,-21.0,-21.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,60,0,999,-57,82.66666666666667,60.0,9.0,4.666666666666667,15.0,81.0,0.0,82.66666666666667,7.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,30,0,999,-120,92.5,70.0,8.0,-52.375,-6.0,0.0,0.0,92.5,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,60,0,999,-161,91.0,88.0,5.0,-11.2,-9.0,100.0,0.0,91.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,60,0,999,-22,66.0,44.0,7.0,2.142857142857143,10.0,92.0,0.0,66.0,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,0,999,-24,80.0,78.0,2.0,-109.5,-1.0,12.5,0.0,80.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,120,1,-15,-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,60,0,999,-41,89.0,70.0,7.0,-0.5714285714285714,0.0,200.0,100.0,87.16666666666667,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,120,0,999,-50,66.3157894736842,21.0,19.0,0.2631578947368421,13.0,253.0,26.0,68.55555555555556,12.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,120,0,999,-48,82.75,76.0,12.0,-62.333333333333336,0.0,100.0,0.0,82.75,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,60,0,999,-123,77.72727272727273,64.0,11.0,0.3636363636363636,3.0,270.0,70.0,78.5,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,60,0,999,-88,65.4,39.0,5.0,3.2,13.0,43.0,0.0,65.4,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1,120,0,999,-151,80.08333333333333,61.0,12.0,-60.833333333333336,4.0,100.0,0.0,80.08333333333333,1.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,30,1,74,-45,50.0,50.0,1.0,-4.0,-4.0,0.0,0.0,50.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,60,0,999,-53,58.083333333333336,29.0,12.0,1.0,13.0,100.0,0.0,58.083333333333336,3.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,60,0,999,-87,68.45454545454545,40.0,11.0,1.818181818181818,6.0,100.0,0.0,68.45454545454545,7.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,60,0,999,-122,86.6,75.0,5.0,-1.8,-1.0,100.0,0.0,86.6,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,60,0,999,-45,90.5,83.0,12.0,-53.333333333333336,5.0,100.0,0.0,90.5,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,60,0,999,-170,92.0,86.0,2.0,-34.0,-20.0,25.0,0.0,92.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,30,0,999,-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-79,68.6,55.0,5.0,4.8,20.0,100.0,0.0,68.6,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,60,0,999,-110,84.66666666666667,80.0,3.0,1.0,5.0,40.0,0.0,84.66666666666667,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,60,0,999,-71,85.8,70.0,10.0,1.1,7.0,99.0,0.0,85.8,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,60,0,999,-40,52.0,38.0,2.0,5.0,11.0,25.0,0.0,52.0,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,120,0,999,-18,89.0,74.0,11.0,0.3636363636363636,6.0,100.0,0.0,89.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,60,0,999,-148,66.42857142857143,54.0,7.0,-1.7142857142857142,0.0,200.0,62.0,67.16666666666667,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,60,0,999,-65,75.5,44.0,6.0,0.1666666666666666,3.0,111.0,0.0,75.5,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,90,0,999,-93,89.66666666666667,86.0,3.0,1.6666666666666667,3.0,18.0,0.0,89.66666666666667,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,60,0,999,-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,60,0,999,-71,72.5,44.0,6.0,-0.3333333333333333,0.0,175.0,44.0,78.2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,60,0,999,-44,60.15384615384615,21.0,13.0,1.3076923076923077,6.0,300.0,34.0,62.333333333333336,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,90,0,999,-24,70.1,38.0,20.0,-21.4,7.0,275.0,38.0,71.78947368421052,7.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,60,0,999,-103,74.0,60.0,16.0,-0.6875,2.0,400.0,73.5,74.07142857142857,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
